"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"2017-08-29 08:30:00",1806,102,108,154,22,46,52,248,240,30,NA,160,42,50,150,60,32
"2017-08-29 09:00:00",2240,122,150,174,32,58,84,266,304,86,NA,168,48,60,186,230,36
"2017-08-29 09:30:00",2294,126,160,188,36,52,80,284,306,86,NA,174,60,62,206,194,38
"2017-08-29 10:00:00",2400,130,160,180,24,52,90,320,332,72,NA,174,70,66,214,196,36
"2017-08-29 10:30:00",2516,128,176,208,28,76,100,332,354,70,NA,182,80,68,230,204,36
"2017-08-29 11:00:00",2528,132,162,216,26,90,104,342,338,86,NA,182,82,64,224,186,34
"2017-08-29 11:30:00",2556,134,170,224,30,74,94,350,364,94,NA,186,74,58,228,192,36
"2017-08-29 12:00:00",2552,136,188,218,26,62,102,362,364,82,NA,188,70,62,234,186,34
"2017-08-29 12:30:00",2530,136,188,204,30,54,108,356,364,86,NA,188,72,66,234,196,34
"2017-08-29 13:00:00",2546,144,170,196,40,48,114,354,338,84,NA,184,70,66,220,200,32
"2017-08-29 13:30:00",2660,144,166,220,60,82,106,372,352,64,NA,180,82,82,222,228,34
"2017-08-29 14:00:00",2710,150,178,214,64,86,110,378,370,56,NA,180,88,70,224,240,32
"2017-08-29 14:30:00",2684,142,188,218,66,76,100,382,372,60,NA,186,82,62,230,216,34
"2017-08-29 15:00:00",2636,142,186,206,66,66,100,364,364,52,NA,182,80,68,228,242,32
"2017-08-29 15:30:00",2512,136,158,186,58,58,84,374,354,50,NA,176,74,68,218,236,36
"2017-08-29 16:00:00",2448,140,156,166,40,62,82,368,350,50,NA,176,78,56,222,212,34
"2017-08-29 16:30:00",2366,134,154,182,44,66,70,350,334,50,NA,176,76,50,206,208,32
"2017-08-29 17:00:00",2076,128,142,144,38,64,68,336,284,50,NA,174,70,56,204,72,36
"2017-08-29 17:30:00",2016,128,138,144,36,88,64,332,266,42,NA,168,64,40,186,54,32
"2017-08-29 18:00:00",1902,128,104,128,30,90,60,320,258,36,NA,158,62,40,174,56,30
"2017-08-29 18:30:00",1868,132,92,148,34,62,58,312,248,30,NA,158,60,34,168,52,30
"2017-08-29 19:00:00",1766,124,90,142,22,46,54,304,240,32,NA,152,52,30,164,48,32
"2017-08-29 19:30:00",1686,126,84,124,20,48,54,300,226,28,NA,156,42,24,158,20,30
"2017-08-29 20:00:00",1596,116,78,110,18,42,50,290,214,22,NA,146,38,22,156,18,30
"2017-08-29 20:30:00",1536,114,76,92,20,40,46,282,208,22,NA,146,38,18,148,20,30
